Renderer,Driver,MSAA,width,height,FPS,seconds,core_temp,core_temp_fahrenheit,core_vddc,core_load,gpu_power,core_clock,mem_clock,sys_mem_load,proc_mem_load,gpu_mem_load
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,64,100.5,75.0,167.0,0.000,99.0,0.0,1365.0,7000.0,10,168357888,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,64,100.5,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168357888,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,58,102.5,74.0,165.2,0.000,99.0,0.0,1110.0,8000.0,10,168361984,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,58,102.5,0.0,32.0,0.810,75.0,0.0,200.0,2400.0,10,168361984,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,63,104.6,75.0,167.0,0.000,99.0,0.0,1335.0,7000.0,10,168366080,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,63,104.6,0.0,32.0,0.820,0.0,0.0,200.0,2400.0,10,168366080,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,106.7,74.0,165.2,0.000,99.0,0.0,1177.0,8000.0,10,168370176,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,106.7,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168370176,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,60,108.7,74.0,165.2,0.000,99.0,0.0,1312.0,7000.0,10,168378368,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,60,108.7,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168378368,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,65,110.7,74.0,165.2,0.000,99.0,0.0,1350.0,7000.0,10,168382464,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,65,110.7,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168382464,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,112.8,74.0,165.2,0.000,99.0,0.0,1350.0,7000.0,10,168386560,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,112.8,0.0,32.0,0.815,94.0,0.0,200.0,2400.0,10,168386560,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,56,114.8,74.0,165.2,0.000,99.0,0.0,1282.0,7000.0,10,168390656,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,56,114.8,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168390656,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,116.9,74.0,165.2,0.000,99.0,0.0,1320.0,7000.0,10,168398848,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,116.9,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168398848,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,58,118.9,74.0,165.2,0.000,99.0,0.0,1350.0,7000.0,10,168402944,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,58,118.9,0.0,32.0,0.810,0.0,0.0,200.0,2400.0,10,168402944,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,62,121.0,74.0,165.2,0.000,99.0,0.0,997.0,8000.0,10,168407040,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,62,121.0,0.0,32.0,0.810,100.0,0.0,200.0,2400.0,10,168407040,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,123.0,74.0,165.2,0.000,99.0,0.0,1125.0,7000.0,10,168411136,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,123.0,0.0,32.0,0.820,19.0,0.0,200.0,2400.0,10,168411136,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,62,125.0,74.0,165.2,0.000,99.0,0.0,1335.0,7000.0,10,168415232,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,62,125.0,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168415232,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,62,127.1,74.0,165.2,0.000,99.0,0.0,1320.0,7000.0,10,168423424,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,62,127.1,0.0,32.0,0.815,38.0,0.0,200.0,2400.0,10,168423424,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,62,129.1,74.0,165.2,0.000,93.0,0.0,1147.0,8000.0,10,168427520,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,62,129.1,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168427520,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,62,131.2,74.0,165.2,0.000,99.0,0.0,1335.0,7000.0,10,168390656,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,62,131.2,0.0,32.0,0.810,100.0,0.0,200.0,2400.0,10,168390656,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,133.2,74.0,165.2,0.000,99.0,0.0,1260.0,7000.0,10,168341504,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,133.2,0.0,32.0,0.805,0.0,0.0,200.0,2400.0,10,168341504,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,64,135.3,74.0,165.2,0.000,99.0,0.0,1342.0,7000.0,10,168345600,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,64,135.3,0.0,32.0,0.815,6.0,0.0,200.0,2400.0,10,168345600,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,56,137.4,74.0,165.2,0.000,99.0,0.0,1147.0,8000.0,10,168353792,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,56,137.4,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168353792,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,60,139.4,74.0,165.2,0.000,99.0,0.0,1012.0,8000.0,10,168357888,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,60,139.4,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168357888,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,57,141.5,74.0,165.2,0.000,99.0,0.0,1365.0,7000.0,10,168361984,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,57,141.5,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168361984,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,143.5,74.0,165.2,0.000,99.0,0.0,1342.0,7000.0,10,168366080,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,143.5,0.0,32.0,0.820,0.0,0.0,200.0,2400.0,10,168366080,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,58,145.6,74.0,165.2,0.000,99.0,0.0,1350.0,7000.0,10,168370176,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,58,145.6,0.0,32.0,0.799,0.0,0.0,200.0,2400.0,10,168370176,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,64,147.6,74.0,165.2,0.000,99.0,0.0,1372.0,7000.0,10,168378368,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,64,147.6,0.0,32.0,0.810,0.0,0.0,200.0,2400.0,10,168378368,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,58,149.7,74.0,165.2,0.000,99.0,0.0,1305.0,7000.0,10,168382464,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,58,149.7,0.0,32.0,0.815,69.0,0.0,200.0,2400.0,10,168382464,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,60,151.7,74.0,165.2,0.000,96.0,0.0,1170.0,8000.0,10,168386560,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,60,151.7,0.0,32.0,0.815,100.0,0.0,200.0,2400.0,10,168386560,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,56,153.8,74.0,165.2,0.000,99.0,0.0,1357.0,7000.0,10,168390656,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,56,153.8,0.0,32.0,0.815,73.0,0.0,200.0,2400.0,10,168390656,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,59,155.8,74.0,165.2,0.000,99.0,0.0,1297.0,7000.0,10,168398848,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,59,155.8,0.0,32.0,0.810,0.0,0.0,200.0,2400.0,10,168398848,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,157.9,74.0,165.2,0.000,99.0,0.0,1072.0,8000.0,10,168402944,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,157.9,0.0,32.0,0.810,0.0,0.0,200.0,2400.0,10,168402944,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,159.9,74.0,165.2,0.000,99.0,0.0,1335.0,7000.0,10,168407040,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,159.9,0.0,32.0,0.820,0.0,0.0,200.0,2400.0,10,168407040,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,58,161.9,74.0,165.2,0.000,99.0,0.0,1305.0,7000.0,10,168411136,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,58,161.9,0.0,32.0,0.820,58.0,0.0,200.0,2400.0,10,168411136,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,65,164.0,74.0,165.2,0.000,99.0,0.0,1342.0,7000.0,10,168419328,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,65,164.0,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168419328,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,58,166.0,74.0,165.2,0.000,99.0,0.0,1365.0,7000.0,10,168423424,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,58,166.0,0.0,32.0,0.810,0.0,0.0,200.0,2400.0,10,168423424,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,60,168.1,74.0,165.2,0.000,99.0,0.0,1282.0,7000.0,10,168427520,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,60,168.1,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168427520,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,62,170.1,74.0,165.2,0.000,99.0,0.0,1110.0,8000.0,10,168431616,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,62,170.1,0.0,32.0,0.820,0.0,0.0,200.0,2400.0,10,168431616,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,65,172.2,74.0,165.2,0.000,96.0,0.0,1372.0,7000.0,10,168435712,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,65,172.2,0.0,32.0,0.815,33.0,0.0,200.0,2400.0,10,168435712,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,174.3,74.0,165.2,0.000,99.0,0.0,1110.0,8000.0,10,168443904,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,174.3,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168443904,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,62,176.3,74.0,165.2,0.000,99.0,0.0,1147.0,8000.0,10,168448000,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,62,176.3,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168448000,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,178.4,74.0,165.2,0.000,99.0,0.0,1357.0,7000.0,10,168452096,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,68,178.4,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168452096,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,64,180.4,74.0,165.2,0.000,99.0,0.0,1282.0,7000.0,10,168456192,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,64,180.4,0.0,32.0,0.810,0.0,0.0,200.0,2400.0,10,168456192,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,62,182.5,73.0,163.4,0.000,99.0,0.0,1327.0,7000.0,10,168464384,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,62,182.5,0.0,32.0,0.805,100.0,0.0,200.0,2400.0,10,168464384,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,56,184.5,73.0,163.4,0.000,99.0,0.0,1110.0,8000.0,10,168468480,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,56,184.5,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168468480,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,186.6,74.0,165.2,0.000,99.0,0.0,1335.0,7000.0,10,168472576,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,186.6,0.0,32.0,0.815,48.0,0.0,200.0,2400.0,10,168472576,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,62,188.6,73.0,163.4,0.000,99.0,0.0,1155.0,8000.0,10,168476672,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,62,188.6,0.0,32.0,0.810,0.0,0.0,200.0,2400.0,10,168476672,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,190.7,74.0,165.2,0.000,99.0,0.0,1350.0,7000.0,10,168484864,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,190.7,0.0,32.0,0.810,15.0,0.0,200.0,2400.0,10,168484864,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,192.7,74.0,165.2,0.000,99.0,0.0,1350.0,7000.0,10,168488960,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,192.7,0.0,32.0,0.820,0.0,0.0,200.0,2400.0,10,168488960,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,64,194.8,74.0,165.2,0.000,99.0,0.0,1162.0,8000.0,10,168493056,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,64,194.8,0.0,32.0,0.820,0.0,0.0,200.0,2400.0,10,168493056,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,58,196.8,73.0,163.4,0.000,99.0,0.0,1072.0,8000.0,10,168497152,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,58,196.8,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168497152,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,198.8,73.0,163.4,0.000,99.0,0.0,1102.0,8000.0,10,168501248,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,198.8,0.0,32.0,0.820,7.0,0.0,200.0,2400.0,10,168501248,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,58,200.9,74.0,165.2,0.000,99.0,0.0,1365.0,7000.0,10,168509440,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,58,200.9,0.0,32.0,0.805,0.0,0.0,200.0,2400.0,10,168509440,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,58,202.9,74.0,165.2,0.000,99.0,0.0,1335.0,7000.0,10,168513536,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,58,202.9,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168513536,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,57,205.0,74.0,165.2,0.000,99.0,0.0,1357.0,7000.0,10,168517632,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,57,205.0,0.0,32.0,0.815,64.0,0.0,200.0,2400.0,10,168517632,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,56,207.1,74.0,165.2,0.000,99.0,0.0,1350.0,7000.0,10,168521728,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,56,207.1,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168521728,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,63,209.1,74.0,165.2,0.000,99.0,0.0,1057.0,8000.0,10,168525824,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,63,209.1,0.0,32.0,0.820,0.0,0.0,200.0,2400.0,10,168525824,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,211.2,74.0,165.2,0.000,99.0,0.0,1365.0,7000.0,10,168525824,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,211.2,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168525824,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,213.2,74.0,165.2,0.000,99.0,0.0,1327.0,8000.0,10,168525824,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,213.2,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168525824,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,60,215.3,73.0,163.4,0.000,99.0,0.0,1230.0,7000.0,10,168525824,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,60,215.3,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168525824,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,65,217.3,73.0,163.4,0.000,99.0,0.0,1125.0,8000.0,10,168525824,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,65,217.3,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168525824,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,63,219.3,74.0,165.2,0.000,99.0,0.0,1380.0,7000.0,10,168525824,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,63,219.3,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168525824,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,56,221.4,74.0,165.2,0.000,99.0,0.0,1335.0,7000.0,10,168525824,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,56,221.4,0.0,32.0,0.810,0.0,0.0,200.0,2400.0,10,168525824,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,63,223.4,73.0,163.4,0.000,99.0,0.0,1102.0,8000.0,10,168525824,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,63,223.4,0.0,32.0,0.825,0.0,0.0,200.0,2400.0,10,168525824,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,64,225.5,74.0,165.2,0.000,99.0,0.0,1372.0,7000.0,10,168525824,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,64,225.5,0.0,32.0,0.815,67.0,0.0,200.0,2400.0,10,168525824,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,60,227.5,73.0,163.4,0.000,99.0,0.0,1147.0,8000.0,10,168525824,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,60,227.5,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168525824,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,229.6,73.0,163.4,0.000,99.0,0.0,1140.0,8000.0,10,168525824,396
"AMD Radeon(TM) Graphics","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,67,229.6,0.0,32.0,0.815,0.0,0.0,200.0,2400.0,10,168525824,-1
"NVIDIA GeForce RTX 3080 Ti Laptop GPU","R512.15 (r512_08) / 30.0.14018.1002 (12-23-2021)",8,1904,1041,61,231.6,73.0,163.4,0.000,99.0,0.0,1155.0,8000.0,10,168525824,396
